,Tipo de generación,Generación [kWh],Mes,Generación [GWh],Mes_s,Año,Date,Month,Total,Climateadj,Anom
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-02-01,Febrero,25.88,26.76,-0.89
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-03-01,Marzo,26.33,27.29,-0.97
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-04-01,Abril,26.72,27.83,-1.11
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-05-01,Mayo,26.83,27.94,-1.11
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-06-01,Junio,26.98,27.73,-0.75
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-07-01,Julio,26.6,27.29,-0.7
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-08-01,Agosto,25.88,26.86,-0.97
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-09-01,Septiembre,25.65,26.72,-1.07
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-10-01,Octubre,25.73,26.72,-0.99
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-11-01,Noviembre,25.8,26.7,-0.9
2022-01-01,Turbina de Vapor,575500600.508642,January,575.5006005086419,Enero,2022,2022-12-01,Diciembre,25.75,26.6,-0.86
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-01-01,Enero,25.61,26.55,-0.95
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-02-01,Febrero,25.88,26.76,-0.89
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-03-01,Marzo,26.33,27.29,-0.97
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-04-01,Abril,26.72,27.83,-1.11
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-05-01,Mayo,26.83,27.94,-1.11
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-06-01,Junio,26.98,27.73,-0.75
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-07-01,Julio,26.6,27.29,-0.7
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-08-01,Agosto,25.88,26.86,-0.97
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-09-01,Septiembre,25.65,26.72,-1.07
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-10-01,Octubre,25.73,26.72,-0.99
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-11-01,Noviembre,25.8,26.7,-0.9
2022-01-01,Hidroeléctrica,397793140.965699,January,397.793140965699,Enero,2022,2022-12-01,Diciembre,25.75,26.6,-0.86
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-01-01,Enero,25.61,26.55,-0.95
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-02-01,Febrero,25.88,26.76,-0.89
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-03-01,Marzo,26.33,27.29,-0.97
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-04-01,Abril,26.72,27.83,-1.11
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-05-01,Mayo,26.83,27.94,-1.11
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-06-01,Junio,26.98,27.73,-0.75
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-07-01,Julio,26.6,27.29,-0.7
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-08-01,Agosto,25.88,26.86,-0.97
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-09-01,Septiembre,25.65,26.72,-1.07
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-10-01,Octubre,25.73,26.72,-0.99
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-11-01,Noviembre,25.8,26.7,-0.9
2022-01-01,Eólico,40451266.040621,January,40.451266040621,Enero,2022,2022-12-01,Diciembre,25.75,26.6,-0.86
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-01-01,Enero,25.61,26.55,-0.95
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-02-01,Febrero,25.88,26.76,-0.89
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-03-01,Marzo,26.33,27.29,-0.97
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-04-01,Abril,26.72,27.83,-1.11
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-05-01,Mayo,26.83,27.94,-1.11
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-06-01,Junio,26.98,27.73,-0.75
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-07-01,Julio,26.6,27.29,-0.7
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-08-01,Agosto,25.88,26.86,-0.97
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-09-01,Septiembre,25.65,26.72,-1.07
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-10-01,Octubre,25.73,26.72,-0.99
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-11-01,Noviembre,25.8,26.7,-0.9
2022-01-01,Geotérmica,22337603.675247,January,22.337603675247,Enero,2022,2022-12-01,Diciembre,25.75,26.6,-0.86
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-01-01,Enero,25.61,26.55,-0.95
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-02-01,Febrero,25.88,26.76,-0.89
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-03-01,Marzo,26.33,27.29,-0.97
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-04-01,Abril,26.72,27.83,-1.11
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-05-01,Mayo,26.83,27.94,-1.11
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-06-01,Junio,26.98,27.73,-0.75
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-07-01,Julio,26.6,27.29,-0.7
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-08-01,Agosto,25.88,26.86,-0.97
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-09-01,Septiembre,25.65,26.72,-1.07
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-10-01,Octubre,25.73,26.72,-0.99
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-11-01,Noviembre,25.8,26.7,-0.9
2022-01-01,Fotovoltaica,20084959.210148,January,20.084959210148,Enero,2022,2022-12-01,Diciembre,25.75,26.6,-0.86
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-01-01,Enero,25.61,26.55,-0.95
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-02-01,Febrero,25.88,26.76,-0.89
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-03-01,Marzo,26.33,27.29,-0.97
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-04-01,Abril,26.72,27.83,-1.11
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-05-01,Mayo,26.83,27.94,-1.11
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-06-01,Junio,26.98,27.73,-0.75
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-07-01,Julio,26.6,27.29,-0.7
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-08-01,Agosto,25.88,26.86,-0.97
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-09-01,Septiembre,25.65,26.72,-1.07
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-10-01,Octubre,25.73,26.72,-0.99
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-11-01,Noviembre,25.8,26.7,-0.9
2022-01-01,Motor Reciprocante,6061497.463447,January,6.061497463447,Enero,2022,2022-12-01,Diciembre,25.75,26.6,-0.86
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-01-01,Enero,25.61,26.55,-0.95
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-02-01,Febrero,25.88,26.76,-0.89
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-03-01,Marzo,26.33,27.29,-0.97
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-04-01,Abril,26.72,27.83,-1.11
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-05-01,Mayo,26.83,27.94,-1.11
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-06-01,Junio,26.98,27.73,-0.75
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-07-01,Julio,26.6,27.29,-0.7
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-08-01,Agosto,25.88,26.86,-0.97
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-09-01,Septiembre,25.65,26.72,-1.07
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-10-01,Octubre,25.73,26.72,-0.99
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-11-01,Noviembre,25.8,26.7,-0.9
2022-01-01,Turbina de Gas,1392382.463,January,1.392382463,Enero,2022,2022-12-01,Diciembre,25.75,26.6,-0.86
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-01-01,Enero,25.61,26.55,-0.95
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-02-01,Febrero,25.88,26.76,-0.89
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-03-01,Marzo,26.33,27.29,-0.97
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-04-01,Abril,26.72,27.83,-1.11
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-05-01,Mayo,26.83,27.94,-1.11
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-06-01,Junio,26.98,27.73,-0.75
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-07-01,Julio,26.6,27.29,-0.7
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-08-01,Agosto,25.88,26.86,-0.97
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-09-01,Septiembre,25.65,26.72,-1.07
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-10-01,Octubre,25.73,26.72,-0.99
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-11-01,Noviembre,25.8,26.7,-0.9
2022-01-01,Biogas,1034318.943841,January,1.034318943841,Enero,2022,2022-12-01,Diciembre,25.75,26.6,-0.86
2022-02-01,Turbina de Vapor,547218941.758521,February,547.2189417585209,Febrero,2022,,,,,
2022-02-01,Hidroeléctrica,368174071.374642,February,368.1740713746421,Febrero,2022,,,,,
2022-02-01,Eólico,40828710.104865,February,40.828710104865,Febrero,2022,,,,,
2022-02-01,Fotovoltaica,20185617.786229,February,20.185617786229,Febrero,2022,,,,,
2022-02-01,Geotérmica,20151500.260357,February,20.151500260357,Febrero,2022,,,,,
2022-02-01,Motor Reciprocante,7938350.95588,February,7.93835095588,Febrero,2022,,,,,
2022-02-01,Turbina de Gas,1401005.023,February,1.401005023,Febrero,2022,,,,,
2022-02-01,Biogas,1065427.290906,February,1.065427290906,Febrero,2022,,,,,
2022-03-01,Turbina de Vapor,656163980.478353,March,656.163980478353,Marzo,2022,,,,,
2022-03-01,Hidroeléctrica,345007444.570098,March,345.007444570098,Marzo,2022,,,,,
2022-03-01,Eólico,33062932.497607,March,33.062932497607,Marzo,2022,,,,,
2022-03-01,Motor Reciprocante,24914569.823459,March,24.914569823459,Marzo,2022,,,,,
2022-03-01,Geotérmica,22834517.337931,March,22.834517337931,Marzo,2022,,,,,
2022-03-01,Fotovoltaica,21962297.765922,March,21.962297765922,Marzo,2022,,,,,
2022-03-01,Turbina de Gas,3031575.213017,March,3.031575213017,Marzo,2022,,,,,
2022-03-01,Biogas,952334.21756,March,0.95233421756,Marzo,2022,,,,,
2022-04-01,Turbina de Vapor,604478886.232526,April,604.478886232526,Abril,2022,,,,,
2022-04-01,Hidroeléctrica,338484912.791626,April,338.484912791626,Abril,2022,,,,,
2022-04-01,Geotérmica,20640732.67154,April,20.64073267154,Abril,2022,,,,,
2022-04-01,Eólico,19591704.892453,April,19.591704892453,Abril,2022,,,,,
2022-04-01,Fotovoltaica,19354522.031946,April,19.354522031946,Abril,2022,,,,,
2022-04-01,Motor Reciprocante,16283439.569071,April,16.283439569071,Abril,2022,,,,,
2022-04-01,Turbina de Gas,1782274.554441,April,1.782274554441,Abril,2022,,,,,
2022-04-01,Biogas,1166862.197566,April,1.166862197566,Abril,2022,,,,,
2022-05-01,Turbina de Vapor,390859572.148827,May,390.859572148827,Mayo,2022,,,,,
2022-05-01,Hidroeléctrica,361912469.66321,May,361.91246966321,Mayo,2022,,,,,
2022-05-01,Motor Reciprocante,30681764.136997,May,30.681764136997,Mayo,2022,,,,,
2022-05-01,Geotérmica,24261951.878667,May,24.261951878667,Mayo,2022,,,,,
2022-05-01,Fotovoltaica,17748829.865441,May,17.748829865441,Mayo,2022,,,,,
2022-05-01,Eólico,10176594.100465,May,10.176594100465,Mayo,2022,,,,,
2022-05-01,Turbina de Gas,1417342.146551,May,1.417342146551,Mayo,2022,,,,,
2022-05-01,Biogas,1017490.730552,May,1.017490730552,Mayo,2022,,,,,
2022-06-01,Hidroeléctrica,730114420.967353,June,730.114420967353,Junio,2022,,,,,
2022-06-01,Turbina de Vapor,123956440.612014,June,123.956440612014,Junio,2022,,,,,
2022-06-01,Geotérmica,24421316.333712,June,24.421316333712,Junio,2022,,,,,
2022-06-01,Eólico,16891963.411519,June,16.891963411518997,Junio,2022,,,,,
2022-06-01,Fotovoltaica,14317210.157829,June,14.317210157829,Junio,2022,,,,,
2022-06-01,Motor Reciprocante,9593903.275696,June,9.593903275696,Junio,2022,,,,,
2022-06-01,Biogas,1211006.67176,June,1.21100667176,Junio,2022,,,,,
2022-06-01,Turbina de Gas,876771.692424,June,0.876771692424,Junio,2022,,,,,
2022-07-01,Hidroeléctrica,744509933.585298,July,744.509933585298,Julio,2022,,,,,
2022-07-01,Turbina de Vapor,147703224.43292,July,147.70322443292,Julio,2022,,,,,
2022-07-01,Eólico,33169043.253949,July,33.169043253949,Julio,2022,,,,,
2022-07-01,Geotérmica,23927468.693583,July,23.927468693583,Julio,2022,,,,,
2022-07-01,Fotovoltaica,19420556.764271,July,19.420556764271,Julio,2022,,,,,
2022-07-01,Motor Reciprocante,12239362.487025,July,12.239362487025,Julio,2022,,,,,
2022-07-01,Biogas,1489585.273903,July,1.489585273903,Julio,2022,,,,,
2022-07-01,Turbina de Gas,683921.864288,July,0.6839218642880001,Julio,2022,,,,,
2022-08-01,Hidroeléctrica,805552969.969828,August,805.552969969828,Agosto,2022,,,,,
2022-08-01,Turbina de Vapor,148401611.945397,August,148.40161194539698,Agosto,2022,,,,,
2022-08-01,Geotérmica,25476191.98448,August,25.47619198448,Agosto,2022,,,,,
2022-08-01,Fotovoltaica,19305612.611375,August,19.305612611375,Agosto,2022,,,,,
2022-08-01,Eólico,17850930.559426,August,17.850930559425997,Agosto,2022,,,,,
2022-08-01,Motor Reciprocante,4882721.61317,August,4.88272161317,Agosto,2022,,,,,
2022-08-01,Biogas,1256322.765251,August,1.2563227652509998,Agosto,2022,,,,,
2022-08-01,Turbina de Gas,345095.051192,August,0.3450950511919999,Agosto,2022,,,,,
2022-09-01,Hidroeléctrica,870041884.569617,September,870.0418845696171,Septiembre,2022,,,,,
2022-09-01,Turbina de Vapor,98514640.914156,September,98.514640914156,Septiembre,2022,,,,,
2022-09-01,Geotérmica,24477442.988532,September,24.477442988532,Septiembre,2022,,,,,
2022-09-01,Fotovoltaica,12416363.795613,September,12.416363795613,Septiembre,2022,,,,,
2022-09-01,Motor Reciprocante,6241986.898366,September,6.241986898365999,Septiembre,2022,,,,,
2022-09-01,Eólico,3749904.210194,September,3.749904210194,Septiembre,2022,,,,,
2022-09-01,Biogas,1100571.984507,September,1.100571984507,Septiembre,2022,,,,,
2022-09-01,Turbina de Gas,673869.234322,September,0.673869234322,Septiembre,2022,,,,,
2022-10-01,Hidroeléctrica,815662779.339227,October,815.662779339227,Octubre,2022,,,,,
2022-10-01,Turbina de Vapor,127906632.506925,October,127.906632506925,Octubre,2022,,,,,
2022-10-01,Geotérmica,20928219.37716,October,20.92821937716,Octubre,2022,,,,,
2022-10-01,Eólico,19682446.594343,October,19.682446594343,Octubre,2022,,,,,
2022-10-01,Fotovoltaica,16158012.971109,October,16.158012971109,Octubre,2022,,,,,
2022-10-01,Motor Reciprocante,9793477.716661,October,9.793477716661,Octubre,2022,,,,,
2022-10-01,Turbina de Gas,2128048.845248,October,2.128048845248,Octubre,2022,,,,,
2022-10-01,Biogas,1065159.83413,October,1.06515983413,Octubre,2022,,,,,
2022-11-01,Hidroeléctrica,606411247.823408,November,606.411247823408,Noviembre,2022,,,,,
2022-11-01,Turbina de Vapor,286103269.149766,November,286.10326914976605,Noviembre,2022,,,,,
2022-11-01,Eólico,31357054.480446,November,31.357054480446,Noviembre,2022,,,,,
2022-11-01,Geotérmica,25371476.468954,November,25.371476468954,Noviembre,2022,,,,,
2022-11-01,Fotovoltaica,18089901.780425,November,18.089901780425,Noviembre,2022,,,,,
2022-11-01,Motor Reciprocante,12928283.600486,November,12.928283600486,Noviembre,2022,,,,,
2022-11-01,Biogas,1142386.562441,November,1.142386562441,Noviembre,2022,,,,,
2022-11-01,Turbina de Gas,1031726.300877,November,1.031726300877,Noviembre,2022,,,,,
2022-12-01,Hidroeléctrica,558560890.776632,December,558.5608907766319,Diciembre,2022,,,,,
2022-12-01,Turbina de Vapor,382445792.05727,December,382.44579205727,Diciembre,2022,,,,,
2022-12-01,Eólico,46982538.427915,December,46.982538427915,Diciembre,2022,,,,,
